rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough,photo_url
4544,2300,2.0,1,750,14,1.0,85,0,0,0,0,0,0,0,0,Red Hook,Brooklyn,/photos/windows/247.jpg
1026,2400,0.0,1,450,1,30.0,9,0,0,0,0,0,0,0,0,Fort Greene,Brooklyn,/photos/interior/1231547270080462394.jpg
2201,3045,1.0,1,589,1,3.0,17,1,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn,/photos/interior/8159879894607832087.jpg
5050,3790,1.0,1,681,2,7.0,90,1,1,1,1,1,0,0,1,Downtown Brooklyn,Brooklyn,/photos/entrance/1173.jpg
10876,2500,0.0,1,525,7,4.0,66,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/flat_plans/9193658665682191202.jpg
5912,2600,3.0,1,1200,5,3.0,91,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/flat_plans/7245791377504485592.jpg
6233,3226,1.0,1,976,3,5.0,0,1,0,0,0,0,0,0,0,Prospect Park South,Brooklyn,/photos/entrance/267.jpg
726,4995,2.0,2,1251,5,4.0,8,0,1,1,0,0,1,0,0,Williamsburg,Brooklyn,/photos/flat_plans/2450285226555168299.jpg
5075,6950,3.0,2,1172,3,4.0,85,1,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn,/photos/flat_plans/8595959968828170466.jpg
3104,3500,3.0,1,950,5,2.0,115,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/4047160339221722521.jpg
1387,3080,1.0,1,655,7,5.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/buildings/6599862258271216055.jpg
8676,6992,2.0,2,1213,2,7.0,0,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/3972147729453054907.jpg
9776,6000,4.0,2,1800,3,2.0,56,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/windows/460.jpg
8940,2700,2.0,2,750,11,2.0,96,0,0,0,0,0,0,0,0,Columbia St Waterfront District,Brooklyn,/photos/windows/653.jpg
7240,4246,2.0,2,1100,4,6.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/3860856214752467552.jpg
1388,2299,3.0,1,1000,8,1.0,106,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/interior/722594910797491965.jpg
7568,2400,1.5,1,750,5,2.0,88,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn,/photos/entrance/528.jpg
7968,2485,1.0,1,703,10,5.0,3,1,0,0,0,0,0,0,0,Clinton Hill,Brooklyn,/photos/interior/5214222682089172917.jpg
6408,4000,1.0,2,900,3,1.0,106,1,1,1,1,1,1,0,1,Williamsburg,Brooklyn,/photos/flat_plans/7860489153381538605.jpg
7191,2995,4.0,1,2000,5,1.0,4,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/flat_plans/3801446293339833461.jpg
2291,1500,1.0,1,800,6,3.0,52,0,0,0,0,0,0,0,0,Kensington,Brooklyn,/photos/flat_plans/400091280154710635.jpg
508,4370,2.0,2,933,1,25.0,5,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/buildings/612698710011270463.jpg
8094,2400,2.0,1,800,8,2.0,111,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/interior/5699532907555186707.jpg
5659,3200,1.0,1,701,10,13.0,6,1,0,0,0,0,0,0,0,Clinton Hill,Brooklyn,/photos/entrance/865.jpg
4123,3500,4.0,2,1500,7,1.0,86,1,0,0,0,0,0,0,0,Bushwick,Brooklyn,/photos/entrance/1065.jpg
5977,1600,1.5,1,800,3,3.0,109,0,0,0,0,0,0,0,0,Bushwick,Brooklyn,/photos/interior/8821382960544768460.jpg
10259,1650,1.0,1,686,6,4.0,57,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn,/photos/interior/354959757354576951.jpg
4857,2600,3.0,1,800,3,1.0,96,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/1474328760097581979.jpg
10421,2400,1.0,1,875,2,2.0,85,0,0,0,0,0,0,0,0,Gowanus,Brooklyn,/photos/windows/501.jpg
4540,1800,1.5,1,1000,2,2.0,85,0,0,0,0,0,0,0,0,Bushwick,Brooklyn,/photos/entrance/53.jpg
8302,2295,1.5,1,600,4,2.0,86,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn,/photos/entrance/330.jpg
10395,4700,3.0,2,1300,4,3.0,85,1,1,0,1,1,0,0,1,Williamsburg,Brooklyn,/photos/flat_plans/2738551740982694718.jpg
2915,1875,0.0,1,460,7,1.0,116,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn,/photos/windows/215.jpg
3611,2900,2.0,1,756,3,2.0,9,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/flat_plans/5576642275240728440.jpg
9558,3600,3.0,1,1000,2,4.0,86,1,0,0,0,0,0,0,0,Prospect Heights,Brooklyn,/photos/entrance/38.jpg
1997,2450,1.0,1,800,5,3.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn,/photos/interior/7879592922149331331.jpg
8915,3200,2.0,1,1000,3,3.0,96,0,0,0,0,0,0,0,0,Park Slope,Brooklyn,/photos/interior/2431393774057700123.jpg
1471,3300,1.0,1,974,3,7.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/1021889459683644254.jpg
1656,8900,3.0,2,2000,8,3.0,102,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/buildings/8775079820194340666.jpg
2972,2195,0.0,1,550,3,4.0,85,1,0,0,0,0,0,0,0,Boerum Hill,Brooklyn,/photos/flat_plans/2370576070885835763.jpg
4182,2900,1.0,1,662,1,4.0,9,0,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/flat_plans/1260666061735413146.jpg
7807,2400,3.0,1,1100,3,4.0,106,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn,/photos/flat_plans/4841053399590495008.jpg
7036,2000,2.0,1,850,8,5.0,80,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn,/photos/flat_plans/6225333810970282490.jpg
6236,3100,1.0,1,820,1,10.0,96,1,1,1,1,1,1,0,1,Downtown Brooklyn,Brooklyn,/photos/entrance/1025.jpg
7906,1650,1.0,1,620,1,1.0,90,0,0,0,0,0,0,0,0,Prospect Park South,Brooklyn,/photos/windows/967.jpg
780,3090,1.0,1,675,1,16.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/entrance/499.jpg
7915,4120,2.0,2,917,7,4.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/7742005855256427147.jpg
9384,4079,2.0,2,1154,10,14.0,6,1,1,1,0,1,1,1,1,Clinton Hill,Brooklyn,/photos/flat_plans/3848143702441156938.jpg
10586,1984,1.0,1,761,6,55.0,89,1,0,0,0,0,0,0,0,Flatbush,Brooklyn,/photos/windows/637.jpg
802,2745,0.0,1,476,1,37.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/interior/4979077222546099019.jpg
10047,1695,1.0,1,700,7,3.0,53,0,0,0,0,0,0,0,0,Kensington,Brooklyn,/photos/flat_plans/9025436274008940593.jpg
10653,2850,1.0,1,800,7,3.0,12,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/509809001582993309.jpg
10587,2123,1.0,1,720,6,58.0,89,1,0,0,0,0,0,0,0,Flatbush,Brooklyn,/photos/windows/580.jpg
1189,2250,1.0,0,700,9,1.0,85,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn,/photos/flat_plans/1979290234200437628.jpg
8860,4995,2.0,2,1400,2,6.0,96,1,0,1,1,0,0,0,1,DUMBO,Brooklyn,/photos/windows/1139.jpg
3194,2600,0.0,1,469,1,39.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/flat_plans/7345009797395302840.jpg
10238,5300,2.0,2,1211,9,6.0,0,1,0,0,0,0,0,0,0,Greenpoint,Brooklyn,/photos/buildings/6941258965033980850.jpg
11053,3786,2.0,1,958,3,6.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/1677721102201100457.jpg
8870,5300,2.0,1,1020,6,3.0,88,0,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn,/photos/interior/693360225654714709.jpg
5046,2900,3.0,1,1500,1,2.0,85,0,0,0,0,0,0,0,0,Bushwick,Brooklyn,/photos/interior/1128697290412230451.jpg
5637,2975,1.0,1,701,10,4.0,6,1,0,0,1,0,0,0,0,Clinton Hill,Brooklyn,/photos/interior/2337565979658184045.jpg
7844,1500,1.0,1,600,6,3.0,85,0,0,0,0,0,0,0,0,Flatbush,Brooklyn,/photos/interior/401869638642771402.jpg
7834,4000,1.5,1,828,5,26.0,6,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/entrance/614.jpg
410,2200,0.0,1,400,5,3.0,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/windows/598.jpg
9119,6300,2.0,2,1217,0,6.0,116,0,0,1,1,1,1,0,1,Brooklyn Heights,Brooklyn,/photos/flat_plans/6361670275431186564.jpg
4892,2400,0.0,1,450,7,2.0,15,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/entrance/163.jpg
28,2350,1.0,1,550,2,2.0,88,0,0,0,0,0,0,0,0,Park Slope,Brooklyn,/photos/windows/128.jpg
10374,5145,2.0,2,1106,1,21.0,17,1,0,0,0,1,0,0,0,Brooklyn Heights,Brooklyn,/photos/interior/2953222009477192457.jpg
7360,2900,0.0,1,582,1,4.0,10,0,0,1,1,1,0,0,1,DUMBO,Brooklyn,/photos/flat_plans/4430622066769395970.jpg
9782,1400,1.0,0,650,7,11.0,92,0,0,0,0,0,0,0,0,Brownsville,Brooklyn,/photos/flat_plans/498958201789429325.jpg
9831,2900,3.0,2,1335,5,4.0,9,0,0,0,1,1,1,0,0,Gravesend,Brooklyn,/photos/flat_plans/504969422002646168.jpg
7586,1995,1.0,1,1000,2,5.0,83,0,0,0,0,0,0,0,0,Brighton Beach,Brooklyn,/photos/interior/4584856553655443732.jpg
8103,2650,2.0,1,800,2,3.0,106,0,0,0,0,0,0,0,0,Boerum Hill,Brooklyn,/photos/buildings/6179330174540792212.jpg
1442,2300,1.0,1,1000,7,1.0,107,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/buildings/2625984262717517812.jpg
3488,5000,2.0,2,1124,8,5.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/windows/976.jpg
1405,5195,2.0,2,1085,6,4.0,8,1,0,1,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/7495181783372767398.jpg
3525,3600,0.0,1,1088,5,8.0,90,0,1,1,0,1,1,0,1,Downtown Brooklyn,Brooklyn,/photos/entrance/1013.jpg
1069,4850,2.0,1,1006,8,6.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/276522078557562379.jpg
5422,3500,3.0,1,914,5,1.0,85,0,0,1,0,0,0,0,0,Crown Heights,Brooklyn,/photos/interior/5404434223667815973.jpg
3845,3800,2.0,2,863,5,6.0,8,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/6558820382122976667.jpg
2054,2575,0.0,1,503,1,41.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/flat_plans/1624931254276476798.jpg
6427,3000,2.0,1,1400,1,2.0,117,0,0,0,0,0,0,0,0,Boerum Hill,Brooklyn,/photos/entrance/146.jpg
10257,2200,0.0,1,522,11,4.0,88,0,0,0,0,0,1,0,0,Carroll Gardens,Brooklyn,/photos/interior/6641743507167968119.jpg
11207,2428,2.0,1,1092,5,13.0,52,1,0,0,0,0,0,0,0,Coney Island,Brooklyn,/photos/interior/7576382663778551997.jpg
9572,1600,0.0,1,550,6,3.0,81,0,0,0,0,0,0,0,0,Prospect Park South,Brooklyn,/photos/interior/1156180407799466852.jpg
2050,4488,2.0,2,930,3,4.0,4,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/6096651749671892657.jpg
9207,4950,2.0,1,1006,8,6.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/4351638592020453213.jpg
6256,3495,0.0,1,815,6,4.0,88,1,0,0,0,1,0,0,0,Brooklyn Heights,Brooklyn,/photos/flat_plans/1634349107896968881.jpg
8446,1950,0.0,1,431,3,6.0,96,0,0,0,0,0,0,0,0,Park Slope,Brooklyn,/photos/interior/3897064031623347367.jpg
9288,3500,1.0,1,751,4,3.0,5,1,0,0,0,1,1,0,0,Williamsburg,Brooklyn,/photos/flat_plans/5502883494613152086.jpg
6043,2650,2.0,2,1073,7,4.0,96,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn,/photos/interior/4116048903522357396.jpg
10258,5050,2.0,2,1071,7,7.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/buildings/4481214615238263213.jpg
11343,2200,2.0,1,1200,3,4.0,103,0,0,0,0,0,0,0,0,Prospect Park South,Brooklyn,/photos/interior/8355103767267373098.jpg
7784,2150,2.0,1,900,5,3.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn,/photos/entrance/859.jpg
9306,15750,3.0,3,3056,4,6.0,96,0,0,0,0,0,0,0,0,DUMBO,Brooklyn,/photos/buildings/4396970050446168827.jpg
7846,4215,2.0,2,976,1,23.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/windows/960.jpg
10873,2348,1.0,1,760,1,3.0,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/3768680670707550649.jpg
6714,1581,0.0,1,513,5,12.0,52,1,0,0,0,0,0,0,0,Coney Island,Brooklyn,/photos/windows/380.jpg
8220,2850,3.0,2,1500,7,2.0,11,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn,/photos/interior/4476424960096666526.jpg
4250,3171,1.0,1,711,1,29.0,9,1,0,0,0,0,0,0,0,Fort Greene,Brooklyn,/photos/interior/863108769509747558.jpg
6353,3300,2.0,1,795,2,2.0,9,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/windows/596.jpg
7296,3225,2.0,1,1200,3,6.0,87,1,0,0,0,0,0,0,0,Windsor Terrace,Brooklyn,/photos/flat_plans/1281748104784909085.jpg
10592,3000,2.0,1,700,1,3.0,108,0,0,0,0,0,0,0,0,Park Slope,Brooklyn,/photos/windows/1355.jpg
6294,1675,1.0,1,805,4,4.0,59,1,0,0,0,0,0,0,0,Gravesend,Brooklyn,/photos/flat_plans/3232724890645860964.jpg
3843,2225,0.0,1,536,5,1.0,8,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/windows/725.jpg
3151,5800,1.0,1,1293,5,10.0,100,0,0,0,0,0,0,0,0,DUMBO,Brooklyn,/photos/flat_plans/3474093392521725679.jpg
5286,1550,1.0,1,625,7,9.0,94,1,0,0,0,0,0,0,0,Sheepshead Bay,Brooklyn,/photos/entrance/1358.jpg
8157,5346,2.0,1,842,5,6.0,1,1,0,0,0,0,0,0,0,DUMBO,Brooklyn,/photos/interior/9035748313711959321.jpg
2282,3155,1.0,1,677,1,29.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/entrance/816.jpg
6037,2400,2.0,1,700,1,1.0,106,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn,/photos/windows/1114.jpg
8853,2250,1.0,1,611,2,9.0,9,1,0,0,0,0,0,0,0,Bushwick,Brooklyn,/photos/buildings/8908537481397861307.jpg
8771,2500,0.0,1,634,6,3.0,11,0,0,1,1,1,1,0,0,Downtown Brooklyn,Brooklyn,/photos/interior/9151086733562874536.jpg
5642,1500,0.0,0,400,2,1.0,103,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/interior/6293878624949417627.jpg
6134,11000,4.0,3,3243,2,29.0,89,0,0,0,0,0,0,0,0,Fort Greene,Brooklyn,/photos/windows/1120.jpg
3551,3800,2.0,1,1312,12,1.0,9,1,0,0,1,1,1,0,0,Clinton Hill,Brooklyn,/photos/buildings/8708960712864228074.jpg
844,2395,3.0,1,1000,2,3.0,101,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/windows/636.jpg
6986,2395,3.0,1,950,4,3.0,109,1,0,0,0,0,0,0,0,Bushwick,Brooklyn,/photos/interior/7056786895964121375.jpg
3155,3200,3.0,1,1000,2,3.0,85,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/56381105586277147.jpg
4807,4550,2.0,1,1200,3,7.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/entrance/720.jpg
7660,4615,2.0,2,922,1,16.0,5,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/entrance/597.jpg
591,2850,2.0,1,850,1,3.0,13,1,0,0,0,0,1,0,0,Bedford-Stuyvesant,Brooklyn,/photos/interior/3322760251346599413.jpg
4106,2800,4.0,1,1000,6,1.0,110,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn,/photos/interior/6084785330273937009.jpg
10918,3000,1.0,1,731,5,6.0,96,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/interior/1460562985112854748.jpg
1681,3900,2.0,2,914,3,2.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/buildings/8623086568892979076.jpg
7506,2814,0.0,1,615,8,5.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/3025286076938574929.jpg
1898,5299,2.0,1,1006,8,6.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/527213207791474098.jpg
1361,1550,1.0,1,650,3,2.0,106,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/interior/3690614071012477011.jpg
6177,2200,1.0,1,475,1,3.0,85,0,0,0,0,0,0,0,0,Cobble Hill,Brooklyn,/photos/entrance/1013.jpg
4284,6875,3.0,2,1200,3,6.0,1,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/4118400900725548246.jpg
8921,2978,1.0,1,657,2,33.0,3,1,0,0,0,0,0,0,0,Fort Greene,Brooklyn,/photos/windows/604.jpg
4485,5550,2.0,2,1132,1,47.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/flat_plans/4603326526579716534.jpg
6860,1400,0.0,1,550,5,5.0,63,1,0,0,0,0,0,0,0,Ocean Parkway,Brooklyn,/photos/buildings/18088217352403891.jpg
10511,3875,2.0,2,1100,7,12.0,6,1,1,0,0,1,1,0,1,Downtown Brooklyn,Brooklyn,/photos/flat_plans/4709870618367740397.jpg
6958,1650,1.0,1,800,3,3.0,85,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn,/photos/flat_plans/5598287006771997916.jpg
10119,4800,2.0,2,1208,6,16.0,11,1,0,1,0,0,0,1,0,Downtown Brooklyn,Brooklyn,/photos/buildings/3605369092463459426.jpg
5789,1750,1.0,1,500,2,3.0,85,0,0,0,0,0,0,0,0,Prospect Lefferts Gardens,Brooklyn,/photos/entrance/1175.jpg
75,3305,0.0,1,515,3,6.0,16,1,0,0,0,0,0,0,0,DUMBO,Brooklyn,/photos/windows/308.jpg
9192,3300,2.0,1,743,12,3.0,9,1,1,0,1,1,1,0,1,Clinton Hill,Brooklyn,/photos/interior/4284717768357990210.jpg
5179,4695,2.0,2,862,5,3.0,8,1,1,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/8204265849588326363.jpg
9058,2200,1.0,1,750,5,5.0,86,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/entrance/362.jpg
5091,3070,1.0,1,613,9,10.0,4,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/interior/9006548092323217046.jpg
5853,3445,1.0,1,617,6,4.0,92,1,0,0,0,0,0,0,0,Cobble Hill,Brooklyn,/photos/buildings/3175819586560000220.jpg
9687,2250,2.0,1,733,3,4.0,100,0,0,0,0,0,0,0,0,Greenwood,Brooklyn,/photos/interior/6800516782468274372.jpg
7347,1775,1.0,1,750,10,4.0,65,0,0,0,0,0,0,0,0,Kensington,Brooklyn,/photos/interior/5359300564012521000.jpg
2626,4675,2.0,2,1098,3,2.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/entrance/1295.jpg
2691,3795,2.0,1,770,3,8.0,2,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/buildings/4332439497777997017.jpg
6003,5000,2.0,2,1124,4,4.0,10,0,1,1,0,1,0,0,0,DUMBO,Brooklyn,/photos/windows/1368.jpg
8966,4695,2.0,2,1100,7,10.0,5,1,1,0,0,0,0,0,0,Carroll Gardens,Brooklyn,/photos/flat_plans/7695344670641634587.jpg
7913,3348,0.0,1,426,5,16.0,1,1,0,0,0,0,0,0,0,DUMBO,Brooklyn,/photos/interior/5014766836703540927.jpg
6620,2395,3.0,1,950,4,1.0,109,0,0,0,0,0,0,0,0,Bushwick,Brooklyn,/photos/flat_plans/7442995464462109332.jpg
7612,2970,1.0,1,677,1,15.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/interior/7639609799036238654.jpg
2679,2840,0.0,1,505,1,44.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn,/photos/interior/3420999917393718737.jpg
6768,3000,1.0,1,930,2,2.0,11,0,0,1,0,0,1,0,0,Williamsburg,Brooklyn,/photos/interior/4081264951540838145.jpg
3406,3461,1.0,1,725,2,23.0,3,1,0,0,0,0,0,0,0,Fort Greene,Brooklyn,/photos/interior/1460562985112854748.jpg
8116,2450,1.0,1,750,1,2.0,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/2912725234118534950.jpg
4298,2599,2.0,1,800,5,1.0,106,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/entrance/1229.jpg
62,2100,1.0,1,900,7,1.0,13,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn,/photos/interior/9109105717195450187.jpg
6732,1950,0.0,1,521,2,2.0,2,0,0,0,0,0,0,0,0,Greenwood,Brooklyn,/photos/entrance/680.jpg
10788,3900,1.0,1,865,10,6.0,116,0,0,1,0,1,1,0,0,Williamsburg,Brooklyn,/photos/flat_plans/6224936186654965853.jpg
10850,2300,2.0,1,1000,7,6.0,55,0,1,0,1,0,1,0,0,Bay Ridge,Brooklyn,/photos/interior/4254827031475355527.jpg
2690,2300,1.0,1,750,4,2.0,85,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/windows/1145.jpg
7383,3000,3.0,1,1000,14,1.0,96,0,0,0,0,0,0,0,0,Fort Greene,Brooklyn,/photos/buildings/8402062019847538239.jpg
6544,2400,2.0,1,700,4,4.0,96,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/buildings/1640280331941473010.jpg
4639,1350,1.0,1,750,7,9.0,92,0,0,0,0,0,0,0,0,Brownsville,Brooklyn,/photos/buildings/3914037770431230930.jpg
10629,3400,3.0,2,1500,5,1.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn,/photos/buildings/708103567695917962.jpg
9672,2150,1.0,1,650,5,2.0,86,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/windows/1337.jpg
470,2575,0.0,1,725,2,4.0,85,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/buildings/6555002367721164794.jpg
5941,2995,1.0,1,765,9,4.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/1753530274128157144.jpg
9601,6000,3.0,2,1798,1,13.0,88,0,0,1,0,0,1,0,0,Downtown Brooklyn,Brooklyn,/photos/buildings/8829196223026184467.jpg
5135,2850,3.0,2,1500,7,2.0,11,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn,/photos/windows/609.jpg
9435,1325,0.0,1,300,1,3.0,85,0,0,0,0,0,0,0,0,Sunset Park,Brooklyn,/photos/entrance/659.jpg
11061,2650,1.0,1,600,7,2.0,117,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn,/photos/flat_plans/6908426905566267454.jpg
3096,4595,3.0,1,1000,7,2.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/buildings/7846705950876499113.jpg
9747,2799,1.0,1,700,6,2.0,11,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn,/photos/entrance/498.jpg
9067,2200,2.0,1,800,3,2.0,115,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn,/photos/buildings/4113457319564205129.jpg
8078,3800,1.0,1,1000,3,4.0,88,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/buildings/874126307692487140.jpg
6169,4361,3.0,1,914,3,2.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/2036094058323488089.jpg
5034,1900,2.0,1,900,4,1.0,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn,/photos/flat_plans/8332110454386206571.jpg
7500,3200,1.0,1,796,2,2.0,96,0,0,1,1,1,0,0,1,DUMBO,Brooklyn,/photos/flat_plans/6457575541236727531.jpg
